@relation 'snake_game-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.attribute.Remove-R8,19-weka.filters.unsupervised.attribute.NumericToNominal-R17'

@attribute snake_pos_x numeric
@attribute snake_pos_y numeric
@attribute snake_body_length numeric
@attribute food_pos_x numeric
@attribute food_pos_y numeric
@attribute horizontal_distance numeric
@attribute vertical_distance numeric
@attribute body_parts numeric
@attribute left_safe {True,False}
@attribute right_safe {True,False}
@attribute up_safe {True,False}
@attribute down_safe {True,False}
@attribute left_distance numeric
@attribute right_distance numeric
@attribute up_distance numeric
@attribute down_distance numeric
@attribute New_direction {0,1,2,3}

@data
220,280,31,220,400,0,120,31,True,False,False,True,480,10,10,480,3
220,290,31,220,400,0,110,31,True,False,False,True,480,10,10,480,3
220,300,31,220,400,0,100,31,True,False,False,True,480,10,10,480,3
220,310,31,220,400,0,90,31,True,False,False,True,480,10,10,480,3
220,320,31,220,400,0,80,31,True,False,False,True,480,10,10,480,3
220,330,31,220,400,0,70,31,True,False,False,True,480,10,10,480,3
220,340,31,220,400,0,60,31,True,False,False,True,480,10,10,480,3
220,350,31,220,400,0,50,31,True,True,False,True,480,480,10,480,3
220,360,31,220,400,0,40,31,True,True,False,True,480,480,10,480,3
220,370,31,220,400,0,30,31,True,True,False,True,480,480,10,480,3
220,380,31,220,400,0,20,31,True,True,False,True,480,480,10,480,3
220,390,31,220,400,0,10,31,True,True,False,True,480,480,10,480,3
220,400,32,120,440,-100,40,32,True,True,False,True,480,480,10,480,3
220,410,32,120,440,-100,30,32,False,True,False,True,480,480,10,480,1
230,410,32,120,440,-110,30,32,False,True,True,True,10,480,130,480,1
240,410,32,120,440,-120,30,32,False,True,True,True,10,480,480,480,1
250,410,32,120,440,-130,30,32,False,True,True,True,10,480,480,480,1
260,410,32,120,440,-140,30,32,False,True,True,True,10,480,480,480,1
270,410,32,120,440,-150,30,32,False,True,True,True,10,480,480,480,1
280,410,32,120,440,-160,30,32,False,True,False,True,10,480,480,480,3
280,420,32,120,440,-160,20,32,True,True,False,True,480,480,10,480,3
280,430,32,120,440,-160,10,32,True,True,False,True,480,480,10,480,3
280,440,32,120,440,-160,0,32,True,False,False,True,480,480,10,480,0
270,440,32,120,440,-150,0,32,True,False,True,True,480,10,30,480,0
260,440,32,120,440,-140,0,32,True,False,True,True,480,10,30,480,0
250,440,32,120,440,-130,0,32,True,False,True,True,480,10,30,480,0
240,440,32,120,440,-120,0,32,True,False,True,True,480,10,30,480,0
230,440,32,120,440,-110,0,32,True,False,True,True,480,10,30,480,0
220,440,32,120,440,-100,0,32,True,False,True,True,480,10,30,480,0
210,440,32,120,440,-90,0,32,True,False,True,True,480,10,480,480,0
200,440,32,120,440,-80,0,32,True,False,True,True,480,10,480,480,0
190,440,32,120,440,-70,0,32,True,False,True,True,480,10,480,480,0
180,440,32,120,440,-60,0,32,True,False,True,True,480,10,480,480,0
170,440,32,120,440,-50,0,32,True,False,True,True,480,10,480,480,0
160,440,32,120,440,-40,0,32,True,False,True,True,480,10,480,480,0
150,440,32,120,440,-30,0,32,True,False,True,True,480,10,480,480,0
140,440,32,120,440,-20,0,32,True,False,True,True,480,10,480,480,0
130,440,32,120,440,-10,0,32,True,False,True,True,480,10,480,480,0
120,440,33,50,80,-70,-360,33,True,False,True,True,480,10,480,480,0
110,440,33,50,80,-60,-360,33,True,False,True,True,480,10,480,480,0
100,440,33,50,80,-50,-360,33,True,False,True,True,480,10,480,480,0
90,440,33,50,80,-40,-360,33,True,False,True,True,480,10,480,480,0
80,440,33,50,80,-30,-360,33,True,False,True,True,480,10,480,480,0
70,440,33,50,80,-20,-360,33,True,False,True,True,480,10,480,480,0
60,440,33,50,80,-10,-360,33,True,False,True,True,480,10,480,480,0
50,440,33,50,80,0,-360,33,True,False,True,False,480,10,480,480,2
50,430,33,50,80,0,-350,33,True,True,True,False,480,230,480,10,2
50,420,33,50,80,0,-340,33,True,True,True,False,480,230,480,10,2
50,410,33,50,80,0,-330,33,True,True,True,False,480,200,480,10,2
50,400,33,50,80,0,-320,33,True,True,True,False,480,480,480,10,2
50,390,33,50,80,0,-310,33,True,True,True,False,480,480,480,10,2
50,380,33,50,80,0,-300,33,True,True,True,False,480,480,480,10,2
50,370,33,50,80,0,-290,33,True,True,True,False,480,480,480,10,2
50,360,33,50,80,0,-280,33,True,True,True,False,480,480,480,10,2
50,350,33,50,80,0,-270,33,True,True,True,False,480,480,480,10,2
50,340,33,50,80,0,-260,33,True,True,True,False,480,480,480,10,2
50,330,33,50,80,0,-250,33,True,True,True,False,480,480,480,10,2
50,320,33,50,80,0,-240,33,True,False,True,False,480,480,480,10,0
40,320,33,50,80,10,-240,33,True,False,True,False,480,10,480,480,2
40,310,33,50,80,10,-230,33,True,True,True,False,480,480,480,10,2
40,300,33,50,80,10,-220,33,True,True,True,False,480,480,480,10,2
40,290,33,50,80,10,-210,33,True,True,True,False,480,480,480,10,2
40,280,33,50,80,10,-200,33,True,True,True,False,480,480,480,10,2
40,270,33,50,80,10,-190,33,True,True,True,False,480,480,480,10,2
40,260,33,50,80,10,-180,33,True,True,True,False,480,480,480,10,2
40,250,33,50,80,10,-170,33,True,True,True,False,480,480,480,10,2
40,240,33,50,80,10,-160,33,True,True,True,False,480,480,480,10,2
40,230,33,50,80,10,-150,33,True,True,True,False,480,480,480,10,2
40,220,33,50,80,10,-140,33,True,True,True,False,480,480,480,10,2
40,210,33,50,80,10,-130,33,True,True,True,False,480,480,480,10,2
40,200,33,50,80,10,-120,33,True,True,True,False,480,480,480,10,2
40,190,33,50,80,10,-110,33,True,True,True,False,480,480,480,10,2
40,180,33,50,80,10,-100,33,True,True,True,False,480,480,480,10,2
40,170,33,50,80,10,-90,33,True,True,True,False,480,480,480,10,2
40,160,33,50,80,10,-80,33,True,True,True,False,480,480,480,10,2
40,150,33,50,80,10,-70,33,True,True,True,False,480,480,480,10,2
40,140,33,50,80,10,-60,33,True,True,True,False,480,480,480,10,2
40,130,33,50,80,10,-50,33,True,True,True,False,480,480,480,10,2
40,120,33,50,80,10,-40,33,True,True,True,False,480,480,480,10,2
40,110,33,50,80,10,-30,33,False,True,True,False,480,480,480,10,1
50,110,33,50,80,0,-30,33,False,True,True,True,10,480,480,210,1
60,110,33,50,80,-10,-30,33,False,True,True,False,10,480,480,480,2
60,100,33,50,80,-10,-20,33,True,True,True,False,480,480,480,10,2
60,90,33,50,80,-10,-10,33,True,True,True,False,480,480,480,10,2
60,80,33,50,80,-10,0,33,True,True,True,False,480,480,480,10,2
60,70,33,50,80,-10,10,33,True,True,True,False,480,480,480,10,2
60,60,33,50,80,-10,20,33,True,True,True,False,480,480,480,10,2
60,50,33,50,80,-10,30,33,True,True,True,False,480,480,480,10,2
60,40,33,50,80,-10,40,33,True,True,True,False,480,480,480,10,2
60,30,33,50,80,-10,50,33,True,False,True,False,480,480,480,10,0
50,30,33,50,80,0,50,33,True,False,True,True,480,10,480,80,0
40,30,33,50,80,10,50,33,True,False,True,True,480,10,480,80,0
30,30,33,50,80,20,50,33,True,False,True,True,480,10,480,480,0
20,30,33,50,80,30,50,33,True,False,True,True,480,10,480,480,0
10,30,33,50,80,40,50,33,True,False,True,True,480,10,480,480,0
0,30,33,50,80,50,50,33,False,False,False,True,480,10,480,480,3
0,40,33,50,80,50,40,33,False,True,False,True,480,60,10,480,3
0,50,33,50,80,50,30,33,False,True,False,True,480,60,10,480,3
0,60,33,50,80,50,20,33,False,True,False,True,480,60,10,480,3
0,70,33,50,80,50,10,33,False,True,False,True,480,60,10,480,3
0,80,33,50,80,50,0,33,False,True,False,True,480,60,10,480,3
0,90,33,50,80,50,-10,33,False,True,False,True,480,60,10,480,3
0,100,33,50,80,50,-20,33,False,True,False,True,480,60,10,480,3
0,110,33,50,80,50,-30,33,False,True,False,True,480,40,10,480,3
0,120,33,50,80,50,-40,33,False,True,False,True,480,40,10,480,3
0,130,33,50,80,50,-50,33,False,True,False,True,480,40,10,480,3
0,140,33,50,80,50,-60,33,False,True,False,True,480,40,10,480,3
0,150,33,50,80,50,-70,33,False,True,False,True,480,40,10,480,3
0,160,33,50,80,50,-80,33,False,True,False,True,480,480,10,480,3
0,170,33,50,80,50,-90,33,False,True,False,True,480,480,10,480,1
10,170,33,50,80,40,-90,33,False,True,True,True,10,480,140,480,1
20,170,33,50,80,30,-90,33,False,True,True,True,10,480,140,480,1
30,170,33,50,80,20,-90,33,False,True,True,True,10,480,140,480,1
40,170,33,50,80,10,-90,33,False,True,True,True,10,480,140,480,1
50,170,33,50,80,0,-90,33,False,True,True,False,10,480,140,480,2
50,160,33,50,80,0,-80,33,True,True,True,False,50,480,130,10,2
50,150,33,50,80,0,-70,33,True,True,True,False,50,480,120,10,2
50,140,33,50,80,0,-60,33,True,True,True,False,50,480,110,10,2
50,130,33,50,80,0,-50,33,True,True,True,False,50,480,100,10,2
50,120,33,50,80,0,-40,33,True,True,True,False,50,480,90,10,2
50,110,33,50,80,0,-30,33,True,True,True,False,50,480,80,10,2
50,100,33,50,80,0,-20,33,True,True,True,False,50,480,70,10,2
50,90,33,50,80,0,-10,33,True,True,True,False,50,480,60,10,2
50,80,34,150,120,100,40,34,False,True,True,False,50,480,50,10,1
60,80,34,150,120,90,40,34,False,True,True,True,10,480,480,480,1
70,80,34,150,120,80,40,34,False,True,True,True,10,480,480,480,1
80,80,34,150,120,70,40,34,False,True,True,True,10,480,480,480,1
90,80,34,150,120,60,40,34,False,True,True,True,10,480,480,480,1
100,80,34,150,120,50,40,34,False,True,True,True,10,480,480,480,1
110,80,34,150,120,40,40,34,False,True,True,True,10,480,480,480,1
120,80,34,150,120,30,40,34,False,True,True,True,10,480,480,480,1
130,80,34,150,120,20,40,34,False,True,True,True,10,480,480,480,1
140,80,34,150,120,10,40,34,False,True,True,True,10,480,480,480,1
150,80,34,150,120,0,40,34,False,True,False,True,10,480,480,480,3
150,90,34,150,120,0,30,34,True,True,False,True,100,480,10,480,3
150,100,34,150,120,0,20,34,True,True,False,True,100,480,10,480,3
150,110,34,150,120,0,10,34,True,True,False,True,100,480,10,480,3
150,120,35,210,390,60,270,35,True,True,False,True,100,480,10,480,3
150,130,35,210,390,60,260,35,True,True,False,True,100,480,10,480,3
150,140,35,210,390,60,250,35,True,True,False,True,100,480,10,480,3
150,150,35,210,390,60,240,35,True,True,False,True,100,480,10,480,3
150,160,35,210,390,60,230,35,True,True,False,True,100,480,10,480,3
150,170,35,210,390,60,220,35,True,True,False,True,100,480,10,480,3
150,180,35,210,390,60,210,35,True,True,False,True,480,480,10,480,3
150,190,35,210,390,60,200,35,True,True,False,True,480,480,10,480,3
150,200,35,210,390,60,190,35,True,True,False,True,480,480,10,480,3
150,210,35,210,390,60,180,35,True,True,False,True,480,480,10,480,3
150,220,35,210,390,60,170,35,True,True,False,True,480,480,10,480,3
150,230,35,210,390,60,160,35,True,True,False,True,480,480,10,480,3
150,240,35,210,390,60,150,35,True,True,False,True,480,480,10,480,3
150,250,35,210,390,60,140,35,True,True,False,True,480,480,10,480,3
150,260,35,210,390,60,130,35,True,True,False,True,480,480,10,480,3
150,270,35,210,390,60,120,35,True,True,False,True,480,480,10,480,3
150,280,35,210,390,60,110,35,True,True,False,True,480,480,10,480,3
150,290,35,210,390,60,100,35,True,True,False,True,480,480,10,480,3
150,300,35,210,390,60,90,35,True,True,False,True,480,480,10,480,3
150,310,35,210,390,60,80,35,True,True,False,True,480,480,10,480,3
150,320,35,210,390,60,70,35,True,True,False,True,480,480,10,480,3
150,330,35,210,390,60,60,35,True,True,False,True,480,480,10,480,3
150,340,35,210,390,60,50,35,True,True,False,True,480,480,10,480,3
150,350,35,210,390,60,40,35,True,True,False,True,480,480,10,480,3
150,360,35,210,390,60,30,35,True,True,False,True,480,480,10,480,3
150,370,35,210,390,60,20,35,True,True,False,True,480,480,10,480,3
150,380,35,210,390,60,10,35,True,True,False,True,480,480,10,480,3
150,390,35,210,390,60,0,35,False,True,False,True,480,480,10,480,1
160,390,35,210,390,50,0,35,False,True,True,True,10,480,480,480,1
170,390,35,210,390,40,0,35,False,True,True,True,10,480,480,480,1
180,390,35,210,390,30,0,35,False,True,True,True,10,480,480,480,1
190,390,35,210,390,20,0,35,False,True,True,True,10,480,480,480,1
200,390,35,210,390,10,0,35,False,True,True,True,10,480,480,480,1
210,390,36,150,440,-60,50,36,False,True,True,True,10,480,480,480,1
220,390,36,150,440,-70,50,36,False,True,True,True,10,480,480,480,1
230,390,36,150,440,-80,50,36,False,True,True,True,10,480,480,480,1
240,390,36,150,440,-90,50,36,False,True,True,True,10,480,480,480,1
250,390,36,150,440,-100,50,36,False,True,True,True,10,480,480,480,1
260,390,36,150,440,-110,50,36,False,True,True,True,10,480,480,480,1
270,390,36,150,440,-120,50,36,False,True,True,True,10,480,480,480,1
280,390,36,150,440,-130,50,36,False,True,False,True,10,480,480,480,3
280,400,36,150,440,-130,40,36,True,True,False,True,480,480,10,480,3
280,410,36,150,440,-130,30,36,True,True,False,True,480,480,10,480,3
280,420,36,150,440,-130,20,36,True,True,False,True,480,480,10,480,3
280,430,36,150,440,-130,10,36,True,True,False,True,480,480,10,480,3
280,440,36,150,440,-130,0,36,True,False,False,True,480,480,10,480,0
270,440,36,150,440,-120,0,36,True,False,True,True,480,10,50,480,0
260,440,36,150,440,-110,0,36,True,False,True,True,480,10,50,480,0
250,440,36,150,440,-100,0,36,True,False,True,True,480,10,50,480,0
240,440,36,150,440,-90,0,36,True,False,True,True,480,10,50,480,0
230,440,36,150,440,-80,0,36,True,False,True,True,480,10,50,480,0
220,440,36,150,440,-70,0,36,True,False,True,True,480,10,50,480,0
210,440,36,150,440,-60,0,36,True,False,True,True,480,10,50,480,0
200,440,36,150,440,-50,0,36,True,False,True,True,480,10,50,480,0
190,440,36,150,440,-40,0,36,True,False,True,True,480,10,50,480,0
180,440,36,150,440,-30,0,36,True,False,True,True,480,10,50,480,0
170,440,36,150,440,-20,0,36,True,False,True,True,480,10,50,480,0
160,440,36,150,440,-10,0,36,True,False,True,True,480,10,50,480,0
150,440,37,350,420,200,-20,37,True,False,True,True,480,10,50,480,0
140,440,37,350,420,210,-20,37,True,False,True,True,480,10,480,480,0
130,440,37,350,420,220,-20,37,True,False,True,True,480,10,480,480,0
120,440,37,350,420,230,-20,37,True,False,True,True,480,10,480,480,0
110,440,37,350,420,240,-20,37,True,False,True,True,480,10,480,480,0
100,440,37,350,420,250,-20,37,True,False,True,True,480,10,480,480,0
90,440,37,350,420,260,-20,37,True,False,True,False,480,10,480,480,2
90,430,37,350,420,260,-10,37,True,True,True,False,480,190,480,10,2
90,420,37,350,420,260,0,37,False,True,True,False,480,190,480,10,1
100,420,37,350,420,250,0,37,False,True,True,True,10,180,480,20,1
110,420,37,350,420,240,0,37,False,True,True,True,10,170,480,20,1
120,420,37,350,420,230,0,37,False,True,True,True,10,160,480,20,1
130,420,37,350,420,220,0,37,False,True,True,True,10,150,480,20,1
140,420,37,350,420,210,0,37,False,True,True,True,10,140,480,20,1
150,420,37,350,420,200,0,37,False,True,True,True,10,130,480,20,1
160,420,37,350,420,190,0,37,False,True,True,True,10,120,480,20,1
170,420,37,350,420,180,0,37,False,True,True,True,10,110,480,20,1
180,420,37,350,420,170,0,37,False,True,True,True,10,100,480,20,1
190,420,37,350,420,160,0,37,False,True,True,True,10,90,480,20,1
200,420,37,350,420,150,0,37,False,True,True,True,10,80,480,20,1
210,420,37,350,420,140,0,37,False,True,True,True,10,70,480,20,1
220,420,37,350,420,130,0,37,False,True,True,True,10,60,480,20,1
230,420,37,350,420,120,0,37,False,True,True,True,10,480,480,20,1
240,420,37,350,420,110,0,37,False,True,True,True,10,480,480,20,1
250,420,37,350,420,100,0,37,False,True,True,True,10,480,480,20,1
260,420,37,350,420,90,0,37,False,True,True,True,10,480,480,20,1
270,420,37,350,420,80,0,37,False,True,True,True,10,480,480,480,1
280,420,37,350,420,70,0,37,False,True,True,True,10,480,480,480,1
290,420,37,350,420,60,0,37,False,True,True,True,10,480,480,480,1
300,420,37,350,420,50,0,37,False,True,True,True,10,480,480,480,1
310,420,37,350,420,40,0,37,False,True,True,True,10,480,480,480,1
320,420,37,350,420,30,0,37,False,True,True,True,10,480,480,480,1
330,420,37,350,420,20,0,37,False,True,True,True,10,480,480,480,1
340,420,37,350,420,10,0,37,False,True,True,True,10,480,480,480,1
350,420,38,450,110,100,-310,38,False,True,True,True,10,480,480,480,1
360,420,38,450,110,90,-310,38,False,True,True,True,10,480,480,480,1
370,420,38,450,110,80,-310,38,False,True,True,True,10,480,480,480,1
380,420,38,450,110,70,-310,38,False,True,True,True,10,480,480,480,1
390,420,38,450,110,60,-310,38,False,True,True,True,10,480,480,480,1
400,420,38,450,110,50,-310,38,False,True,True,True,10,480,480,480,1
410,420,38,450,110,40,-310,38,False,True,True,True,10,480,480,480,1
420,420,38,450,110,30,-310,38,False,True,True,True,10,480,480,480,1
430,420,38,450,110,20,-310,38,False,True,True,True,10,480,480,480,1
440,420,38,450,110,10,-310,38,False,True,True,True,10,480,480,480,1
450,420,38,450,110,0,-310,38,False,True,True,False,10,480,480,480,2
450,410,38,450,110,0,-300,38,True,True,True,False,480,480,480,10,2
450,400,38,450,110,0,-290,38,True,True,True,False,480,480,480,10,2
450,390,38,450,110,0,-280,38,True,True,True,False,480,480,480,10,2
450,380,38,450,110,0,-270,38,True,True,True,False,480,480,480,10,2
450,370,38,450,110,0,-260,38,True,True,True,False,480,480,480,10,2
450,360,38,450,110,0,-250,38,True,True,True,False,480,480,480,10,2
450,350,38,450,110,0,-240,38,True,True,True,False,480,480,480,10,2
450,340,38,450,110,0,-230,38,True,True,True,False,480,480,480,10,2
450,330,38,450,110,0,-220,38,True,True,True,False,480,480,480,10,2
450,320,38,450,110,0,-210,38,True,True,True,False,480,480,480,10,2
450,310,38,450,110,0,-200,38,True,True,True,False,480,480,480,10,2
450,300,38,450,110,0,-190,38,True,True,True,False,480,480,480,10,2
450,290,38,450,110,0,-180,38,True,True,True,False,480,480,480,10,2
450,280,38,450,110,0,-170,38,True,True,True,False,480,480,480,10,2
450,270,38,450,110,0,-160,38,True,True,True,False,480,480,480,10,2
450,260,38,450,110,0,-150,38,True,True,True,False,480,480,480,10,2
450,250,38,450,110,0,-140,38,True,True,True,False,480,480,480,10,2
450,240,38,450,110,0,-130,38,True,True,True,False,480,480,480,10,2
450,230,38,450,110,0,-120,38,True,True,True,False,480,480,480,10,2
450,220,38,450,110,0,-110,38,True,True,True,False,480,480,480,10,2
450,210,38,450,110,0,-100,38,True,True,True,False,480,480,480,10,2
450,200,38,450,110,0,-90,38,True,True,True,False,480,480,480,10,2
450,190,38,450,110,0,-80,38,True,True,True,False,480,480,480,10,2
450,180,38,450,110,0,-70,38,True,True,True,False,480,480,480,10,2
450,170,38,450,110,0,-60,38,True,True,True,False,480,480,480,10,2
450,160,38,450,110,0,-50,38,True,True,True,False,480,480,480,10,2
450,150,38,450,110,0,-40,38,True,True,True,False,480,480,480,10,2
450,140,38,450,110,0,-30,38,True,True,True,False,480,480,480,10,2
450,130,38,450,110,0,-20,38,True,True,True,False,480,480,480,10,2
450,120,38,450,110,0,-10,38,True,True,True,False,480,480,480,10,2
450,110,39,360,230,-90,120,39,True,True,True,False,480,480,480,10,2
450,100,39,360,230,-90,130,39,True,True,True,False,480,480,480,10,2
450,90,39,360,230,-90,140,39,True,False,True,False,480,480,480,10,0
440,90,39,360,230,-80,140,39,True,False,True,True,480,10,480,330,0
430,90,39,360,230,-70,140,39,True,False,True,True,480,10,480,330,0
420,90,39,360,230,-60,140,39,True,False,True,True,480,10,480,480,0
410,90,39,360,230,-50,140,39,True,False,True,True,480,10,480,480,0
400,90,39,360,230,-40,140,39,True,False,True,True,480,10,480,480,0
390,90,39,360,230,-30,140,39,True,False,True,True,480,10,480,480,0
380,90,39,360,230,-20,140,39,True,False,True,True,480,10,480,480,0
370,90,39,360,230,-10,140,39,True,False,True,True,480,10,480,480,0
360,90,39,360,230,0,140,39,True,False,True,True,480,10,480,480,0
350,90,39,360,230,10,140,39,True,False,False,True,480,10,480,480,3
350,100,39,360,230,10,130,39,True,True,False,True,480,100,10,480,3
350,110,39,360,230,10,120,39,True,True,False,True,480,100,10,480,3
350,120,39,360,230,10,110,39,True,True,False,True,480,100,10,480,3
350,130,39,360,230,10,100,39,True,True,False,True,480,100,10,480,3
350,140,39,360,230,10,90,39,True,True,False,True,480,100,10,480,3
350,150,39,360,230,10,80,39,False,True,False,True,480,100,10,480,1
360,150,39,360,230,0,80,39,False,True,False,True,10,90,60,480,3
360,160,39,360,230,0,70,39,True,True,False,True,480,90,10,480,3
360,170,39,360,230,0,60,39,True,True,False,True,480,90,10,480,3
360,180,39,360,230,0,50,39,True,True,False,True,480,90,10,480,3
360,190,39,360,230,0,40,39,True,True,False,True,480,90,10,480,3
360,200,39,360,230,0,30,39,True,True,False,True,480,90,10,480,3
360,210,39,360,230,0,20,39,True,True,False,True,480,90,10,480,3
360,220,39,360,230,0,10,39,True,True,False,True,480,90,10,480,3
360,230,40,470,320,110,90,40,True,True,False,True,480,90,10,480,3
360,240,40,470,320,110,80,40,True,True,False,True,480,480,10,480,3
360,250,40,470,320,110,70,40,True,True,False,True,480,480,10,480,3
360,260,40,470,320,110,60,40,True,True,False,True,480,480,10,480,3
360,270,40,470,320,110,50,40,True,True,False,True,480,480,10,480,3
360,280,40,470,320,110,40,40,True,True,False,True,480,480,10,480,3
360,290,40,470,320,110,30,40,False,True,False,True,480,480,10,480,1
370,290,40,470,320,100,30,40,False,True,True,True,10,480,200,480,1
380,290,40,470,320,90,30,40,False,True,True,True,10,480,200,480,1
390,290,40,470,320,80,30,40,False,True,True,True,10,480,200,480,1
400,290,40,470,320,70,30,40,False,True,True,True,10,480,200,480,1
410,290,40,470,320,60,30,40,False,True,True,True,10,480,200,480,1
420,290,40,470,320,50,30,40,False,True,True,True,10,480,200,480,1
430,290,40,470,320,40,30,40,False,True,True,True,10,480,200,480,1
440,290,40,470,320,30,30,40,False,True,True,True,10,480,200,480,1
450,290,40,470,320,20,30,40,False,True,True,True,10,480,480,480,1
460,290,40,470,320,10,30,40,False,True,True,True,10,480,480,480,1
470,290,40,470,320,0,30,40,False,False,False,True,10,480,480,480,3
470,300,40,470,320,0,20,40,True,False,False,True,480,480,10,480,3
470,310,40,470,320,0,10,40,True,False,False,True,480,480,10,480,3
470,320,41,400,130,-70,-190,41,True,False,False,True,480,480,10,480,3
470,330,41,400,130,-70,-200,41,True,False,False,True,480,480,10,480,3
470,340,41,400,130,-70,-210,41,True,False,False,True,480,480,10,480,3
470,350,41,400,130,-70,-220,41,True,False,False,True,480,480,10,480,3
470,360,41,400,130,-70,-230,41,True,False,False,True,480,480,10,480,3
470,370,41,400,130,-70,-240,41,True,False,False,True,480,480,10,480,3
470,380,41,400,130,-70,-250,41,True,False,False,True,480,480,10,480,0
460,380,41,400,130,-60,-250,41,True,False,True,True,480,10,90,480,0
450,380,41,400,130,-50,-250,41,True,False,True,True,480,10,90,480,0
440,380,41,400,130,-40,-250,41,True,False,True,True,480,10,90,480,0
430,380,41,400,130,-30,-250,41,True,False,True,True,480,10,90,480,0
420,380,41,400,130,-20,-250,41,True,False,True,True,480,10,90,480,0
410,380,41,400,130,-10,-250,41,True,False,True,True,480,10,90,480,0
400,380,41,400,130,0,-250,41,True,False,True,True,480,10,90,480,0
390,380,41,400,130,10,-250,41,True,False,True,True,480,10,90,480,0
380,380,41,400,130,20,-250,41,True,False,True,False,480,10,90,480,2
380,370,41,400,130,20,-240,41,True,True,True,False,480,90,80,10,2
380,360,41,400,130,20,-230,41,True,True,True,False,480,90,70,10,2
380,350,41,400,130,20,-220,41,True,False,True,False,480,90,60,10,0
370,350,41,400,130,30,-220,41,True,False,True,True,480,10,60,480,0
360,350,41,400,130,40,-220,41,True,False,True,False,480,10,60,480,2
360,340,41,400,130,40,-210,41,True,True,True,False,480,110,50,10,2
360,330,41,400,130,40,-200,41,True,True,True,False,480,110,40,10,2
360,320,41,400,130,40,-190,41,True,True,True,False,480,110,30,10,2
360,310,41,400,130,40,-180,41,True,True,True,False,480,110,20,10,2
360,300,41,400,130,40,-170,41,True,True,False,False,480,110,10,10,2
360,290,41,400,130,40,-160,41,True,False,True,False,480,10,480,10,2
100,50,3,360,330,260,280,3,False,True,True,True,10,480,480,480,1
110,50,3,360,330,250,280,3,False,True,True,True,10,480,480,480,1
120,50,3,360,330,240,280,3,False,True,True,True,10,480,480,480,1
130,50,3,360,330,230,280,3,False,True,True,True,10,480,480,480,1
140,50,3,360,330,220,280,3,False,True,True,True,10,480,480,480,1
150,50,3,360,330,210,280,3,False,True,True,True,10,480,480,480,1
160,50,3,360,330,200,280,3,False,True,True,True,10,480,480,480,1
170,50,3,360,330,190,280,3,False,True,True,True,10,480,480,480,1
180,50,3,360,330,180,280,3,False,True,True,True,10,480,480,480,1
190,50,3,360,330,170,280,3,False,True,True,True,10,480,480,480,1
200,50,3,360,330,160,280,3,False,True,True,True,10,480,480,480,1
210,50,3,360,330,150,280,3,False,True,True,True,10,480,480,480,1
220,50,3,360,330,140,280,3,False,True,True,True,10,480,480,480,1
230,50,3,360,330,130,280,3,False,True,True,True,10,480,480,480,1
240,50,3,360,330,120,280,3,False,True,True,True,10,480,480,480,1
250,50,3,360,330,110,280,3,False,True,True,True,10,480,480,480,1
260,50,3,360,330,100,280,3,False,True,True,True,10,480,480,480,1
270,50,3,360,330,90,280,3,False,True,True,True,10,480,480,480,1
280,50,3,360,330,80,280,3,False,True,True,True,10,480,480,480,1
290,50,3,360,330,70,280,3,False,True,True,True,10,480,480,480,1
300,50,3,360,330,60,280,3,False,True,True,True,10,480,480,480,1
310,50,3,360,330,50,280,3,False,True,True,True,10,480,480,480,1
320,50,3,360,330,40,280,3,False,True,True,True,10,480,480,480,1
330,50,3,360,330,30,280,3,False,True,True,True,10,480,480,480,1
340,50,3,360,330,20,280,3,False,True,True,True,10,480,480,480,1
350,50,3,360,330,10,280,3,False,True,False,True,10,480,480,480,3
350,60,3,360,330,10,270,3,True,True,False,True,480,480,10,480,3
350,70,3,360,330,10,260,3,True,True,False,True,480,480,10,480,3
350,80,3,360,330,10,250,3,True,True,False,True,480,480,10,480,3
350,90,3,360,330,10,240,3,True,True,False,True,480,480,10,480,3
350,100,3,360,330,10,230,3,True,True,False,True,480,480,10,480,3
350,110,3,360,330,10,220,3,True,True,False,True,480,480,10,480,3
350,120,3,360,330,10,210,3,True,True,False,True,480,480,10,480,3
350,130,3,360,330,10,200,3,True,True,False,True,480,480,10,480,3
350,140,3,360,330,10,190,3,True,True,False,True,480,480,10,480,3
350,150,3,360,330,10,180,3,True,True,False,True,480,480,10,480,3
350,160,3,360,330,10,170,3,True,True,False,True,480,480,10,480,3
350,170,3,360,330,10,160,3,False,True,False,True,480,480,10,480,1
360,170,3,360,330,0,160,3,False,True,True,True,10,480,480,480,1
370,170,3,360,330,-10,160,3,False,True,False,True,10,480,480,480,3
370,180,3,360,330,-10,150,3,True,True,False,True,480,480,10,480,3
370,190,3,360,330,-10,140,3,True,True,False,True,480,480,10,480,3
370,200,3,360,330,-10,130,3,True,True,False,True,480,480,10,480,3
370,210,3,360,330,-10,120,3,True,True,False,True,480,480,10,480,3
370,220,3,360,330,-10,110,3,True,True,False,True,480,480,10,480,3
370,230,3,360,330,-10,100,3,True,True,False,True,480,480,10,480,3
370,240,3,360,330,-10,90,3,True,True,False,True,480,480,10,480,3
370,250,3,360,330,-10,80,3,True,True,False,True,480,480,10,480,3
370,260,3,360,330,-10,70,3,True,True,False,True,480,480,10,480,3
370,270,3,360,330,-10,60,3,True,True,False,True,480,480,10,480,3
